region_id,region_name,region_type,state_name,year,zhvi,as_of_month
394563,"Elizabethtown, KY",msa,KY,2020,183914.0,12
394563,"Elizabethtown, KY",msa,KY,2021,206838.0,12
394563,"Elizabethtown, KY",msa,KY,2022,229969.0,12
394563,"Elizabethtown, KY",msa,KY,2023,237700.0,12
394563,"Elizabethtown, KY",msa,KY,2024,248855.0,12
394563,"Elizabethtown, KY",msa,KY,2025,253743.0,12
394563,"Elizabethtown, KY",msa,KY,2026,250243.0,7
394564,"Elk City, OK",msa,OK,2000,98419.0,12
394564,"Elk City, OK",msa,OK,2001,103619.0,12
394564,"Elk City, OK",msa,OK,2002,106484.0,12
394564,"Elk City, OK",msa,OK,2003,109838.0,12
394564,"Elk City, OK",msa,OK,2004,114660.0,12
394564,"Elk City, OK",msa,OK,2005,116989.0,12
394564,"Elk City, OK",msa,OK,2006,123718.0,12
394564,"Elk City, OK",msa,OK,2007,129534.0,12
394564,"Elk City, OK",msa,OK,2008,124409.0,12
394564,"Elk City, OK",msa,OK,2009,125125.0,12
394564,"Elk City, OK",msa,OK,2010,115447.0,12
394564,"Elk City, OK",msa,OK,2011,114736.0,12
394564,"Elk City, OK",msa,OK,2012,121296.0,12
394564,"Elk City, OK",msa,OK,2013,124956.0,12
394564,"Elk City, OK",msa,OK,2014,132500.0,12
394564,"Elk City, OK",msa,OK,2015,135391.0,12
394564,"Elk City, OK",msa,OK,2016,124161.0,12
394564,"Elk City, OK",msa,OK,2017,119749.0,12
394564,"Elk City, OK",msa,OK,2018,119017.0,12
394564,"Elk City, OK",msa,OK,2019,115187.0,12
394564,"Elk City, OK",msa,OK,2020,118982.0,12
394564,"Elk City, OK",msa,OK,2021,126090.0,12
394564,"Elk City, OK",msa,OK,2022,131813.0,12
394564,"Elk City, OK",msa,OK,2023,136147.0,12
394564,"Elk City, OK",msa,OK,2024,144775.0,12
394564,"Elk City, OK",msa,OK,2025,149816.0,12
394564,"Elk City, OK",msa,OK,2026,156780.0,7
394565,"Elkhart, IN",msa,IN,2005,116421.0,12
394565,"Elkhart, IN",msa,IN,2006,121498.0,12
394565,"Elkhart, IN",msa,IN,2007,123146.0,12
394565,"Elkhart, IN",msa,IN,2008,118518.0,12
394565,"Elkhart, IN",msa,IN,2009,116594.0,12
394565,"Elkhart, IN",msa,IN,2010,109662.0,12
394565,"Elkhart, IN",msa,IN,2011,106794.0,12
394565,"Elkhart, IN",msa,IN,2012,111655.0,12
394565,"Elkhart, IN",msa,IN,2013,116899.0,12
394565,"Elkhart, IN",msa,IN,2014,121802.0,12
394565,"Elkhart, IN",msa,IN,2015,129075.0,12
394565,"Elkhart, IN",msa,IN,2016,138803.0,12
394565,"Elkhart, IN",msa,IN,2017,147389.0,12
394565,"Elkhart, IN",msa,IN,2018,159315.0,12
394565,"Elkhart, IN",msa,IN,2019,167658.0,12
394565,"Elkhart, IN",msa,IN,2020,183678.0,12
394565,"Elkhart, IN",msa,IN,2021,208172.0,12
394565,"Elkhart, IN",msa,IN,2022,231036.0,12
394565,"Elkhart, IN",msa,IN,2023,238016.0,12
394565,"Elkhart, IN",msa,IN,2024,248263.0,12
394565,"Elkhart, IN",msa,IN,2025,261521.0,12
394565,"Elkhart, IN",msa,IN,2026,268109.0,7
753879,"Elkins, WV",msa,WV,2016,112585.0,12
753879,"Elkins, WV",msa,WV,2017,119336.0,12
753879,"Elkins, WV",msa,WV,2018,125131.0,12
753879,"Elkins, WV",msa,WV,2019,113807.0,12
753879,"Elkins, WV",msa,WV,2020,126146.0,12
753879,"Elkins, WV",msa,WV,2021,134805.0,12
753879,"Elkins, WV",msa,WV,2022,145597.0,12
753879,"Elkins, WV",msa,WV,2023,148985.0,12
753879,"Elkins, WV",msa,WV,2024,161504.0,12
753879,"Elkins, WV",msa,WV,2025,161942.0,12
753879,"Elkins, WV",msa,WV,2026,162252.0,7
394566,"Elko, NV",msa,NV,2009,235500.0,12
394566,"Elko, NV",msa,NV,2010,222442.0,12
394566,"Elko, NV",msa,NV,2011,209275.0,12
394566,"Elko, NV",msa,NV,2012,222616.0,12
394566,"Elko, NV",msa,NV,2013,232089.0,12
394566,"Elko, NV",msa,NV,2014,236497.0,12
394566,"Elko, NV",msa,NV,2015,243812.0,12
394566,"Elko, NV",msa,NV,2016,245465.0,12
394566,"Elko, NV",msa,NV,2017,249596.0,12
394566,"Elko, NV",msa,NV,2018,258334.0,12
394566,"Elko, NV",msa,NV,2019,270158.0,12
394566,"Elko, NV",msa,NV,2020,286991.0,12
394566,"Elko, NV",msa,NV,2021,320741.0,12
394566,"Elko, NV",msa,NV,2022,337335.0,12
394566,"Elko, NV",msa,NV,2023,346893.0,12
394566,"Elko, NV",msa,NV,2024,360138.0,12
394566,"Elko, NV",msa,NV,2025,367446.0,12
394566,"Elko, NV",msa,NV,2026,372246.0,7
394567,"Ellensburg, WA",msa,WA,2009,237907.0,12
394567,"Ellensburg, WA",msa,WA,2010,220755.0,12
394567,"Ellensburg, WA",msa,WA,2011,209980.0,12
394567,"Ellensburg, WA",msa,WA,2012,210438.0,12
394567,"Ellensburg, WA",msa,WA,2013,220164.0,12
394567,"Ellensburg, WA",msa,WA,2014,230241.0,12
394567,"Ellensburg, WA",msa,WA,2015,247417.0,12
394567,"Ellensburg, WA",msa,WA,2016,266509.0,12
394567,"Ellensburg, WA",msa,WA,2017,293258.0,12
394567,"Ellensburg, WA",msa,WA,2018,329064.0,12
394567,"Ellensburg, WA",msa,WA,2019,344447.0,12
394567,"Ellensburg, WA",msa,WA,2020,393520.0,12
394567,"Ellensburg, WA",msa,WA,2021,471733.0,12
394567,"Ellensburg, WA",msa,WA,2022,510017.0,12
394567,"Ellensburg, WA",msa,WA,2023,505720.0,12
394567,"Ellensburg, WA",msa,WA,2024,507672.0,12
394567,"Ellensburg, WA",msa,WA,2025,504145.0,12
394567,"Ellensburg, WA",msa,WA,2026,502439.0,7
394568,"Elmira, NY",msa,NY,2000,61768.0,12
394568,"Elmira, NY",msa,NY,2001,65107.0,12
394568,"Elmira, NY",msa,NY,2002,68760.0,10
394568,"Elmira, NY",msa,NY,2003,76229.0,12
394568,"Elmira, NY",msa,NY,2004,81795.0,12
394568,"Elmira, NY",msa,NY,2005,85697.0,12
394568,"Elmira, NY",msa,NY,2006,87785.0,12
394568,"Elmira, NY",msa,NY,2007,89240.0,12
394568,"Elmira, NY",msa,NY,2008,90434.0,12
394568,"Elmira, NY",msa,NY,2009,93696.0,12
394568,"Elmira, NY",msa,NY,2010,93873.0,12
394568,"Elmira, NY",msa,NY,2011,97738.0,12
394568,"Elmira, NY",msa,NY,2012,99766.0,12
394568,"Elmira, NY",msa,NY,2013,102438.0,12
394568,"Elmira, NY",msa,NY,2014,99691.0,12
394568,"Elmira, NY",msa,NY,2015,100195.0,12
394568,"Elmira, NY",msa,NY,2016,102079.0,12
394568,"Elmira, NY",msa,NY,2017,104018.0,12
394568,"Elmira, NY",msa,NY,2018,109501.0,12
394568,"Elmira, NY",msa,NY,2019,112793.0,12
394568,"Elmira, NY",msa,NY,2020,122311.0,12
394568,"Elmira, NY",msa,NY,2021,133707.0,12
394568,"Elmira, NY",msa,NY,2022,145459.0,12
394568,"Elmira, NY",msa,NY,2023,150423.0,12
394568,"Elmira, NY",msa,NY,2024,157321.0,12
394568,"Elmira, NY",msa,NY,2025,158573.0,12
394568,"Elmira, NY",msa,NY,2026,166759.0,7
394569,"Emporia, KS",msa,KS,2010,96252.0,12
394569,"Emporia, KS",msa,KS,2011,94959.0,12
394569,"Emporia, KS",msa,KS,2012,93542.0,12
394569,"Emporia, KS",msa,KS,2013,96045.0,12
394569,"Emporia, KS",msa,KS,2014,98718.0,12
394569,"Emporia, KS",msa,KS,2015,100656.0,12
394569,"Emporia, KS",msa,KS,2016,103870.0,12
394569,"Emporia, KS",msa,KS,2017,106543.0,12
394569,"Emporia, KS",msa,KS,2018,113044.0,12
394569,"Emporia, KS",msa,KS,2019,123245.0,12
394569,"Emporia, KS",msa,KS,2020,136845.0,12
394569,"Emporia, KS",msa,KS,2021,153432.0,12
394569,"Emporia, KS",msa,KS,2022,164120.0,12
394569,"Emporia, KS",msa,KS,2023,169687.0,12
394569,"Emporia, KS",msa,KS,2024,182184.0,12
394569,"Emporia, KS",msa,KS,2025,185588.0,12
394569,"Emporia, KS",msa,KS,2026,188712.0,7
394570,"Enid, OK",msa,OK,2000,74493.0,12
394570,"Enid, OK",msa,OK,2001,77592.0,12
394570,"Enid, OK",msa,OK,2002,79871.0,12
394570,"Enid, OK",msa,OK,2003,81425.0,9
394570,"Enid, OK",msa,OK,2004,85223.0,12
394570,"Enid, OK",msa,OK,2005,84844.0,12
394570,"Enid, OK",msa,OK,2006,90855.0,12
394570,"Enid, OK",msa,OK,2007,96167.0,12
394570,"Enid, OK",msa,OK,2008,89542.0,12
394570,"Enid, OK",msa,OK,2009,87528.0,12
394570,"Enid, OK",msa,OK,2010,84098.0,12
394570,"Enid, OK",msa,OK,2011,82412.0,12
394570,"Enid, OK",msa,OK,2012,85152.0,12
394570,"Enid, OK",msa,OK,2013,89442.0,12
394570,"Enid, OK",msa,OK,2014,93566.0,12
394570,"Enid, OK",msa,OK,2015,100843.0,12
394570,"Enid, OK",msa,OK,2016,105032.0,12
394570,"Enid, OK",msa,OK,2017,108548.0,12
394570,"Enid, OK",msa,OK,2018,106168.0,12
394570,"Enid, OK",msa,OK,2019,106542.0,12
394570,"Enid, OK",msa,OK,2020,112868.0,12
394570,"Enid, OK",msa,OK,2021,120213.0,12
394570,"Enid, OK",msa,OK,2022,124468.0,12
394570,"Enid, OK",msa,OK,2023,131420.0,12
394570,"Enid, OK",msa,OK,2024,135622.0,12
394570,"Enid, OK",msa,OK,2025,140046.0,12
394570,"Enid, OK",msa,OK,2026,142443.0,7
394571,"Enterprise, AL",msa,AL,2012,121571.0,12
394571,"Enterprise, AL",msa,AL,2013,126908.0,12
394571,"Enterprise, AL",msa,AL,2014,121784.0,12
394571,"Enterprise, AL",msa,AL,2015,123487.0,12
394571,"Enterprise, AL",msa,AL,2016,122145.0,12
394571,"Enterprise, AL",msa,AL,2017,126662.0,12
394571,"Enterprise, AL",msa,AL,2018,128296.0,12
394571,"Enterprise, AL",msa,AL,2019,133616.0,12
394571,"Enterprise, AL",msa,AL,2020,143955.0,12
394571,"Enterprise, AL",msa,AL,2021,159691.0,12
394571,"Enterprise, AL",msa,AL,2022,170193.0,12
394571,"Enterprise, AL",msa,AL,2023,179290.0,12
394571,"Enterprise, AL",msa,AL,2024,185667.0,12
394571,"Enterprise, AL",msa,AL,2025,183604.0,12
394571,"Enterprise, AL",msa,AL,2026,183803.0,7
394572,"Erie, PA",msa,PA,2000,91516.0,12
394572,"Erie, PA",msa,PA,2001,95183.0,12
394572,"Erie, PA",msa,PA,2002,98576.0,12
394572,"Erie, PA",msa,PA,2003,102373.0,12
394572,"Erie, PA",msa,PA,2004,107578.0,12
394572,"Erie, PA",msa,PA,2005,112081.0,12
394572,"Erie, PA",msa,PA,2006,114540.0,12
394572,"Erie, PA",msa,PA,2007,114994.0,12
394572,"Erie, PA",msa,PA,2008,115214.0,12
394572,"Erie, PA",msa,PA,2009,118003.0,12
394572,"Erie, PA",msa,PA,2010,118709.0,12
394572,"Erie, PA",msa,PA,2011,119206.0,12
394572,"Erie, PA",msa,PA,2012,120765.0,12
394572,"Erie, PA",msa,PA,2013,122895.0,12
394572,"Erie, PA",msa,PA,2014,122689.0,12
394572,"Erie, PA",msa,PA,2015,124803.0,12
394572,"Erie, PA",msa,PA,2016,128519.0,12
394572,"Erie, PA",msa,PA,2017,131441.0,12
394572,"Erie, PA",msa,PA,2018,132637.0,12
394572,"Erie, PA",msa,PA,2019,137625.0,12
394572,"Erie, PA",msa,PA,2020,149920.0,12
394572,"Erie, PA",msa,PA,2021,164849.0,12
394572,"Erie, PA",msa,PA,2022,180919.0,12
394572,"Erie, PA",msa,PA,2023,193631.0,12
394572,"Erie, PA",msa,PA,2024,207592.0,12
394572,"Erie, PA",msa,PA,2025,219439.0,12
394572,"Erie, PA",msa,PA,2026,226767.0,7
394573,"Escanaba, MI",msa,MI,2011,100431.0,12
394573,"Escanaba, MI",msa,MI,2012,107762.0,12
394573,"Escanaba, MI",msa,MI,2013,112508.0,12
394573,"Escanaba, MI",msa,MI,2014,104538.0,12
394573,"Escanaba, MI",msa,MI,2015,111420.0,12
394573,"Escanaba, MI",msa,MI,2016,108819.0,12
394573,"Escanaba, MI",msa,MI,2017,114790.0,12
394573,"Escanaba, MI",msa,MI,2018,116144.0,12
394573,"Escanaba, MI",msa,MI,2019,123364.0,12
394573,"Escanaba, MI",msa,MI,2020,135116.0,12
394573,"Escanaba, MI",msa,MI,2021,149369.0,12
394573,"Escanaba, MI",msa,MI,2022,158417.0,12
394573,"Escanaba, MI",msa,MI,2023,168889.0,12
394573,"Escanaba, MI",msa,MI,2024,184438.0,12
394573,"Escanaba, MI",msa,MI,2025,200815.0,12
394573,"Escanaba, MI",msa,MI,2026,208170.0,7
394574,"Espa±ola, NM",msa,NM,2012,201158.0,12
394574,"Espa±ola, NM",msa,NM,2013,192398.0,12
394574,"Espa±ola, NM",msa,NM,2014,200134.0,12
394574,"Espa±ola, NM",msa,NM,2015,201030.0,12
394574,"Espa±ola, NM",msa,NM,2016,211843.0,12
394574,"Espa±ola, NM",msa,NM,2017,210002.0,12
394574,"Espa±ola, NM",msa,NM,2018,225538.0,12
394574,"Espa±ola, NM",msa,NM,2019,237589.0,12
394574,"Espa±ola, NM",msa,NM,2020,271606.0,12
394574,"Espa±ola, NM",msa,NM,2021,302754.0,12
394574,"Espa±ola, NM",msa,NM,2022,301751.0,12
394574,"Espa±ola, NM",msa,NM,2023,313991.0,12
394574,"Espa±ola, NM",msa,NM,2024,325238.0,12
394574,"Espa±ola, NM",msa,NM,2025,333584.0,12
394574,"Espa±ola, NM",msa,NM,2026,339798.0,7
394576,"Eugene, OR",msa,OR,2000,154676.0,12
394576,"Eugene, OR",msa,OR,2001,157000.0,12
394576,"Eugene, OR",msa,OR,2002,162201.0,12
394576,"Eugene, OR",msa,OR,2003,173741.0,12
394576,"Eugene, OR",msa,OR,2004,192544.0,12
394576,"Eugene, OR",msa,OR,2005,227194.0,12
394576,"Eugene, OR",msa,OR,2006,256999.0,12
394576,"Eugene, OR",msa,OR,2007,261826.0,12
394576,"Eugene, OR",msa,OR,2008,236834.0,12
394576,"Eugene, OR",msa,OR,2009,220892.0,12
394576,"Eugene, OR",msa,OR,2010,207672.0,12
394576,"Eugene, OR",msa,OR,2011,190778.0,12
394576,"Eugene, OR",msa,OR,2012,191320.0,12
394576,"Eugene, OR",msa,OR,2013,206074.0,12
394576,"Eugene, OR",msa,OR,2014,219441.0,12
394576,"Eugene, OR",msa,OR,2015,236144.0,12
394576,"Eugene, OR",msa,OR,2016,258228.0,12
394576,"Eugene, OR",msa,OR,2017,281462.0,12
394576,"Eugene, OR",msa,OR,2018,301580.0,12
394576,"Eugene, OR",msa,OR,2019,320274.0,12
394576,"Eugene, OR",msa,OR,2020,359822.0,12
394576,"Eugene, OR",msa,OR,2021,420795.0,12
394576,"Eugene, OR",msa,OR,2022,449399.0,12
394576,"Eugene, OR",msa,OR,2023,455981.0,12
394576,"Eugene, OR",msa,OR,2024,462194.0,12
394576,"Eugene, OR",msa,OR,2025,461225.0,12
394576,"Eugene, OR",msa,OR,2026,461511.0,7
394577,"Eureka, CA",msa,CA,2001,183411.0,12
394577,"Eureka, CA",msa,CA,2002,210402.0,12
394577,"Eureka, CA",msa,CA,2003,258833.0,12
394577,"Eureka, CA",msa,CA,2004,317277.0,12
394577,"Eureka, CA",msa,CA,2005,392066.0,12
394577,"Eureka, CA",msa,CA,2006,396909.0,12
394577,"Eureka, CA",msa,CA,2007,394467.0,12
394577,"Eureka, CA",msa,CA,2008,360168.0,12
394577,"Eureka, CA",msa,CA,2009,328462.0,12
394577,"Eureka, CA",msa,CA,2010,331727.0,12
394577,"Eureka, CA",msa,CA,2011,310256.0,12
394577,"Eureka, CA",msa,CA,2012,288470.0,12
394577,"Eureka, CA",msa,CA,2013,304173.0,12
394577,"Eureka, CA",msa,CA,2014,309441.0,12
394577,"Eureka, CA",msa,CA,2015,326478.0,12
394577,"Eureka, CA",msa,CA,2016,353308.0,12
394577,"Eureka, CA",msa,CA,2017,383126.0,12
394577,"Eureka, CA",msa,CA,2018,386721.0,12
394577,"Eureka, CA",msa,CA,2019,415874.0,12
394577,"Eureka, CA",msa,CA,2020,426126.0,12
394577,"Eureka, CA",msa,CA,2021,478557.0,12
394577,"Eureka, CA",msa,CA,2022,487722.0,12
394577,"Eureka, CA",msa,CA,2023,464091.0,12
394577,"Eureka, CA",msa,CA,2024,452459.0,12
394577,"Eureka, CA",msa,CA,2025,429784.0,12
394577,"Eureka, CA",msa,CA,2026,422965.0,7
394578,"Evanston, WY",msa,WY,2009,161759.0,12
394578,"Evanston, WY",msa,WY,2010,161632.0,12
394578,"Evanston, WY",msa,WY,2011,164522.0,12
394578,"Evanston, WY",msa,WY,2012,175814.0,12
394578,"Evanston, WY",msa,WY,2013,178718.0,12
394578,"Evanston, WY",msa,WY,2014,178523.0,12
394578,"Evanston, WY",msa,WY,2015,182162.0,12
394578,"Evanston, WY",msa,WY,2016,186425.0,12
394578,"Evanston, WY",msa,WY,2017,189221.0,12
394578,"Evanston, WY",msa,WY,2018,193987.0,12
394578,"Evanston, WY",msa,WY,2019,202282.0,12
394578,"Evanston, WY",msa,WY,2020,221664.0,12
394578,"Evanston, WY",msa,WY,2021,260819.0,12
394578,"Evanston, WY",msa,WY,2022,297873.0,12
394578,"Evanston, WY",msa,WY,2023,304778.0,12
394578,"Evanston, WY",msa,WY,2024,318797.0,12
394578,"Evanston, WY",msa,WY,2025,329551.0,12
394578,"Evanston, WY",msa,WY,2026,337810.0,7
394579,"Evansville, IN",msa,IN,2000,102018.0,12
394579,"Evansville, IN",msa,IN,2001,106240.0,12
394579,"Evansville, IN",msa,IN,2002,107316.0,12
394579,"Evansville, IN",msa,IN,2003,108899.0,12
394579,"Evansville, IN",msa,IN,2004,111983.0,12
394579,"Evansville, IN",msa,IN,2005,115331.0,12
394579,"Evansville, IN",msa,IN,2006,116490.0,12
394579,"Evansville, IN",msa,IN,2007,117668.0,12
394579,"Evansville, IN",msa,IN,2008,114587.0,12
394579,"Evansville, IN",msa,IN,2009,110405.0,12
394579,"Evansville, IN",msa,IN,2010,111949.0,12
394579,"Evansville, IN",msa,IN,2011,111407.0,12
394579,"Evansville, IN",msa,IN,2012,112232.0,12
394579,"Evansville, IN",msa,IN,2013,114310.0,12
394579,"Evansville, IN",msa,IN,2014,117263.0,12
394579,"Evansville, IN",msa,IN,2015,121793.0,12
394579,"Evansville, IN",msa,IN,2016,128102.0,12
394579,"Evansville, IN",msa,IN,2017,133699.0,12
394579,"Evansville, IN",msa,IN,2018,139911.0,12
394579,"Evansville, IN",msa,IN,2019,146705.0,12
394579,"Evansville, IN",msa,IN,2020,160041.0,12
394579,"Evansville, IN",msa,IN,2021,179853.0,12
394579,"Evansville, IN",msa,IN,2022,193955.0,12
394579,"Evansville, IN",msa,IN,2023,204659.0,12
394579,"Evansville, IN",msa,IN,2024,215078.0,12
394579,"Evansville, IN",msa,IN,2025,223717.0,12
394579,"Evansville, IN",msa,IN,2026,228373.0,7
394580,"Fairbanks, AK",msa,AK,2005,202405.0,12
394580,"Fairbanks, AK",msa,AK,2006,220838.0,12
394580,"Fairbanks, AK",msa,AK,2007,236869.0,12
394580,"Fairbanks, AK",msa,AK,2008,232132.0,12
394580,"Fairbanks, AK",msa,AK,2009,228146.0,12
394580,"Fairbanks, AK",msa,AK,2010,231032.0,12
394580,"Fairbanks, AK",msa,AK,2011,229463.0,12
394580,"Fairbanks, AK",msa,AK,2012,229023.0,12
394580,"Fairbanks, AK",msa,AK,2013,226404.0,12
394580,"Fairbanks, AK",msa,AK,2014,224491.0,12
394580,"Fairbanks, AK",msa,AK,2015,233107.0,12
394580,"Fairbanks, AK",msa,AK,2016,243260.0,12
394580,"Fairbanks, AK",msa,AK,2017,256986.0,12
394580,"Fairbanks, AK",msa,AK,2018,257446.0,12
394580,"Fairbanks, AK",msa,AK,2019,280000.0,12
394580,"Fairbanks, AK",msa,AK,2020,287653.0,12
394580,"Fairbanks, AK",msa,AK,2021,301543.0,12
394580,"Fairbanks, AK",msa,AK,2022,306404.0,12
394580,"Fairbanks, AK",msa,AK,2023,300206.0,12
394580,"Fairbanks, AK",msa,AK,2024,308689.0,12
394580,"Fairbanks, AK",msa,AK,2025,303000.0,12
394580,"Fairbanks, AK",msa,AK,2026,317116.0,7
753880,"Fairfield, IA",msa,IA,2009,91050.0,12
753880,"Fairfield, IA",msa,IA,2010,90028.0,12
753880,"Fairfield, IA",msa,IA,2011,92382.0,12
753880,"Fairfield, IA",msa,IA,2012,96522.0,12
753880,"Fairfield, IA",msa,IA,2013,108427.0,12
753880,"Fairfield, IA",msa,IA,2014,110750.0,12
753880,"Fairfield, IA",msa,IA,2015,117124.0,12
753880,"Fairfield, IA",msa,IA,2016,121801.0,12
753880,"Fairfield, IA",msa,IA,2017,123356.0,12
753880,"Fairfield, IA",msa,IA,2018,128157.0,12
753880,"Fairfield, IA",msa,IA,2019,133181.0,12
753880,"Fairfield, IA",msa,IA,2020,142032.0,12
753880,"Fairfield, IA",msa,IA,2021,156630.0,12
753880,"Fairfield, IA",msa,IA,2022,172472.0,12
753880,"Fairfield, IA",msa,IA,2023,167196.0,12
753880,"Fairfield, IA",msa,IA,2024,175606.0,12
753880,"Fairfield, IA",msa,IA,2025,184289.0,12
753880,"Fairfield, IA",msa,IA,2026,186550.0,7
394582,"Fairmont, WV",msa,WV,2004,85927.0,12
394582,"Fairmont, WV",msa,WV,2005,95163.0,12
394582,"Fairmont, WV",msa,WV,2006,98058.0,12
394582,"Fairmont, WV",msa,WV,2007,101761.0,12
394582,"Fairmont, WV",msa,WV,2008,104778.0,12
394582,"Fairmont, WV",msa,WV,2009,102046.0,12
394582,"Fairmont, WV",msa,WV,2010,101063.0,12
394582,"Fairmont, WV",msa,WV,2011,100442.0,12
394582,"Fairmont, WV",msa,WV,2012,108812.0,12
394582,"Fairmont, WV",msa,WV,2013,99643.0,12
394582,"Fairmont, WV",msa,WV,2014,101607.0,12
394582,"Fairmont, WV",msa,WV,2015,109209.0,12
394582,"Fairmont, WV",msa,WV,2016,108706.0,12
394582,"Fairmont, WV",msa,WV,2017,112455.0,12
394582,"Fairmont, WV",msa,WV,2018,119650.0,12
394582,"Fairmont, WV",msa,WV,2019,123250.0,12
394582,"Fairmont, WV",msa,WV,2020,134743.0,12
394582,"Fairmont, WV",msa,WV,2021,144311.0,12
394582,"Fairmont, WV",msa,WV,2022,154016.0,12
394582,"Fairmont, WV",msa,WV,2023,155644.0,12
394582,"Fairmont, WV",msa,WV,2024,161995.0,12
394582,"Fairmont, WV",msa,WV,2025,163175.0,12
394582,"Fairmont, WV",msa,WV,2026,168926.0,7
394584,"Fallon, NV",msa,NV,2009,149922.0,12
394584,"Fallon, NV",msa,NV,2010,133249.0,12
394584,"Fallon, NV",msa,NV,2011,119844.0,12
394584,"Fallon, NV",msa,NV,2012,127639.0,12
394584,"Fallon, NV",msa,NV,2013,144840.0,12
394584,"Fallon, NV",msa,NV,2014,154189.0,12
394584,"Fallon, NV",msa,NV,2015,172130.0,12
394584,"Fallon, NV",msa,NV,2016,188545.0,12
394584,"Fallon, NV",msa,NV,2017,209677.0,12
394584,"Fallon, NV",msa,NV,2018,242135.0,12
394584,"Fallon, NV",msa,NV,2019,260608.0,12
394584,"Fallon, NV",msa,NV,2020,284844.0,12
394584,"Fallon, NV",msa,NV,2021,349235.0,12
394584,"Fallon, NV",msa,NV,2022,362555.0,12
394584,"Fallon, NV",msa,NV,2023,362974.0,12
394584,"Fallon, NV",msa,NV,2024,379102.0,12
394584,"Fallon, NV",msa,NV,2025,388177.0,12
394584,"Fallon, NV",msa,NV,2026,395544.0,7
394585,"Fargo, ND",msa,ND,2009,190696.0,12
394585,"Fargo, ND",msa,ND,2010,189945.0,12
394585,"Fargo, ND",msa,ND,2011,179069.0,12
394585,"Fargo, ND",msa,ND,2012,180765.0,12
394585,"Fargo, ND",msa,ND,2013,190852.0,12
394585,"Fargo, ND",msa,ND,2014,203767.0,12
394585,"Fargo, ND",msa,ND,2015,225926.0,12
394585,"Fargo, ND",msa,ND,2016,239065.0,12
394585,"Fargo, ND",msa,ND,2017,241518.0,12
394585,"Fargo, ND",msa,ND,2018,241884.0,12
394585,"Fargo, ND",msa,ND,2019,255788.0,12
394585,"Fargo, ND",msa,ND,2020,261950.0,12
394585,"Fargo, ND",msa,ND,2021,283839.0,12
394585,"Fargo, ND",msa,ND,2022,301017.0,12
394585,"Fargo, ND",msa,ND,2023,303990.0,12
394585,"Fargo, ND",msa,ND,2024,316256.0,12
394585,"Fargo, ND",msa,ND,2025,327260.0,12
394585,"Fargo, ND",msa,ND,2026,330476.0,7
394586,"Faribault, MN",msa,MN,2000,136595.0,12
394586,"Faribault, MN",msa,MN,2001,148724.0,12
394586,"Faribault, MN",msa,MN,2002,160567.0,12
394586,"Faribault, MN",msa,MN,2003,174883.0,12
394586,"Faribault, MN",msa,MN,2004,188222.0,12
394586,"Faribault, MN",msa,MN,2005,204245.0,12
394586,"Faribault, MN",msa,MN,2006,205806.0,12
394586,"Faribault, MN",msa,MN,2007,198982.0,12
394586,"Faribault, MN",msa,MN,2008,188709.0,12
394586,"Faribault, MN",msa,MN,2009,173782.0,12
394586,"Faribault, MN",msa,MN,2010,170246.0,12
394586,"Faribault, MN",msa,MN,2011,152028.0,12
394586,"Faribault, MN",msa,MN,2012,162296.0,12
394586,"Faribault, MN",msa,MN,2013,172120.0,12
394586,"Faribault, MN",msa,MN,2014,180654.0,12
394586,"Faribault, MN",msa,MN,2015,190383.0,12
394586,"Faribault, MN",msa,MN,2016,204509.0,12
394586,"Faribault, MN",msa,MN,2017,222403.0,12
394586,"Faribault, MN",msa,MN,2018,234754.0,12
394586,"Faribault, MN",msa,MN,2019,246630.0,12
394586,"Faribault, MN",msa,MN,2020,268454.0,12
394586,"Faribault, MN",msa,MN,2021,299774.0,12
394586,"Faribault, MN",msa,MN,2022,317405.0,12
394586,"Faribault, MN",msa,MN,2023,328129.0,12
394586,"Faribault, MN",msa,MN,2024,340280.0,12
394586,"Faribault, MN",msa,MN,2025,353735.0,12
394586,"Faribault, MN",msa,MN,2026,355932.0,7
394587,"Farmington, MO",msa,MO,2011,81402.0,12
394587,"Farmington, MO",msa,MO,2012,82762.0,12
394587,"Farmington, MO",msa,MO,2013,85660.0,12
394587,"Farmington, MO",msa,MO,2014,91593.0,12
394587,"Farmington, MO",msa,MO,2015,104669.0,12
394587,"Farmington, MO",msa,MO,2016,112980.0,12
394587,"Farmington, MO",msa,MO,2017,113534.0,12
394587,"Farmington, MO",msa,MO,2018,120299.0,12
394587,"Farmington, MO",msa,MO,2019,125719.0,12
394587,"Farmington, MO",msa,MO,2020,140141.0,12
394587,"Farmington, MO",msa,MO,2021,158891.0,12
394587,"Farmington, MO",msa,MO,2022,173725.0,12
394587,"Farmington, MO",msa,MO,2023,179797.0,12
394587,"Farmington, MO",msa,MO,2024,188256.0,12
394587,"Farmington, MO",msa,MO,2025,191530.0,12
394587,"Farmington, MO",msa,MO,2026,194693.0,7
394588,"Farmington, NM",msa,NM,2009,163243.0,12
394588,"Farmington, NM",msa,NM,2010,156029.0,12
394588,"Farmington, NM",msa,NM,2011,159744.0,12
394588,"Farmington, NM",msa,NM,2012,166606.0,12
394588,"Farmington, NM",msa,NM,2013,166328.0,12
394588,"Farmington, NM",msa,NM,2014,179313.0,12
