region_id,region_name,region_type,state_name,year,zhvi,as_of_month,zhvi_yoy_pct,zhvi_3yr_pct,zhvi_5yr_pct,zhvi_volatility_5yr,national_zhvi,annual_earnings_25_34,annual_earnings_20_24,ownership_rate_25_29_pct,ownership_rate_30_34_pct,mortgage_rate_30yr_pct,annual_earnings_25_34_real2025,zhvi_vs_national,zhvi_pctile_in_year,price_to_income_25_34,years_to_down_payment_25_34,monthly_payment_usd,payment_to_income_pct_25_34,affordability_quartile
394315,"Alexandria, MN",msa,MN,2025,348412.0,12,2.13,12.35,33.69,3.65,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,0.941,74.4,5.89,7.9,1779.0,36.1,Q3
394316,"Alice, TX",msa,TX,2009,172086.0,12,,,,,176011.0,35269.0,24154.0,37.69,52.48,5.037,52922.0,0.978,73.5,4.88,6.5,742.0,25.2,Q3
394316,"Alice, TX",msa,TX,2010,165899.0,12,-3.6,,,,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,0.973,73.8,4.68,6.2,688.0,23.3,Q3
394316,"Alice, TX",msa,TX,2011,163890.0,12,-1.21,,,,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,1.011,75.8,4.56,6.1,660.0,22.0,Q4_least_affordable
394316,"Alice, TX",msa,TX,2012,161587.0,12,-1.41,-6.1,,1.33,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,0.966,73.3,4.4,5.9,592.0,19.3,Q3
394316,"Alice, TX",msa,TX,2013,163530.0,12,1.2,-1.43,,1.96,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,0.905,70.3,4.44,5.9,623.0,20.3,Q3
394316,"Alice, TX",msa,TX,2014,158971.0,12,-2.79,-3.0,-7.62,1.83,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,0.837,65.3,4.22,5.6,620.0,19.7,Q3
394316,"Alice, TX",msa,TX,2015,167723.0,12,5.51,3.8,1.1,3.27,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.83,65.2,4.39,5.9,629.0,19.8,Q3
394316,"Alice, TX",msa,TX,2016,158244.0,12,-5.65,-3.23,-3.44,4.23,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.743,57.9,4.05,5.4,579.0,17.8,Q3
394316,"Alice, TX",msa,TX,2017,147909.0,12,-6.53,-6.96,-8.46,5.01,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,0.652,46.9,3.68,4.9,564.0,16.8,Q2
394316,"Alice, TX",msa,TX,2018,153491.0,12,3.77,-8.49,-6.14,5.49,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,0.64,46.1,3.66,4.9,625.0,17.9,Q2
394316,"Alice, TX",msa,TX,2019,159439.0,12,3.88,0.76,0.29,5.79,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,0.634,43.7,3.62,4.8,604.0,16.5,Q2
394316,"Alice, TX",msa,TX,2020,167239.0,12,4.89,13.07,-0.29,5.65,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,0.607,38.7,3.56,4.7,572.0,14.6,Q2
394316,"Alice, TX",msa,TX,2021,157458.0,12,-5.85,2.58,-0.5,5.7,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,0.493,21.5,3.25,4.3,528.0,13.1,Q1_most_affordable
394316,"Alice, TX",msa,TX,2022,150530.0,12,-4.4,-5.59,1.77,5.14,350896.0,51610.0,36790.0,35.56,48.83,5.344,56784.0,0.429,14.1,2.92,3.9,672.0,15.6,Q1_most_affordable
394316,"Alice, TX",msa,TX,2023,140836.0,12,-6.44,-15.79,-8.24,5.51,360159.0,54340.0,38194.0,35.21,49.35,6.807,57418.0,0.391,9.2,2.59,3.5,735.0,16.2,Q1_most_affordable
394316,"Alice, TX",msa,TX,2024,138446.0,12,-1.7,-12.07,-13.17,4.62,369615.0,57226.0,39923.0,33.49,47.37,6.721,58734.0,0.375,6.6,2.42,3.2,716.0,15.0,Q1_most_affordable
394316,"Alice, TX",msa,TX,2025,131692.0,12,-4.88,-12.51,-21.26,1.83,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,0.356,5.5,2.23,3.0,673.0,13.6,Q1_most_affordable
394318,"Allentown, PA",msa,PA,2000,128702.0,12,,,,,132244.0,28561.0,19877.0,38.06,54.63,8.053,53403.0,0.973,70.9,4.51,6.0,759.0,31.9,Q3
394318,"Allentown, PA",msa,PA,2001,136543.0,12,6.09,,,,141717.0,29952.0,20527.0,38.94,54.84,6.968,54470.0,0.963,70.2,4.56,6.1,724.0,29.0,Q3
394318,"Allentown, PA",msa,PA,2002,147654.0,12,8.14,,,,151884.0,30706.0,20774.0,38.8,54.86,6.537,54964.0,0.972,71.6,4.81,6.4,749.0,29.3,Q3
394318,"Allentown, PA",msa,PA,2003,164995.0,12,11.74,28.2,,2.86,163949.0,30901.0,20904.0,39.84,56.51,5.827,54070.0,1.006,74.2,5.34,7.1,777.0,30.2,Q3
394318,"Allentown, PA",msa,PA,2004,185386.0,12,12.36,35.77,,2.98,181694.0,31395.0,21099.0,40.21,57.44,5.839,53508.0,1.02,75.8,5.9,7.9,874.0,33.4,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2005,214358.0,12,15.63,45.18,66.55,3.74,203070.0,31720.0,21346.0,40.92,56.81,5.867,52301.0,1.056,77.4,6.76,9.0,1014.0,38.4,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2006,232940.0,12,8.67,41.18,70.6,3.04,213335.0,32344.0,22074.0,41.76,55.94,6.413,51665.0,1.092,77.8,7.2,9.6,1167.0,43.3,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2007,233063.0,12,0.05,25.72,57.84,5.93,208660.0,33436.0,23413.0,40.56,54.44,6.337,51919.0,1.117,79.3,6.97,9.3,1159.0,41.6,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2008,221404.0,12,-5.0,3.29,34.19,8.6,189195.0,34593.0,24297.0,40.04,53.49,6.027,51742.0,1.17,82.5,6.4,8.5,1065.0,36.9,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2009,207524.0,12,-6.27,-10.91,11.94,9.35,176011.0,35269.0,24154.0,37.69,52.48,5.037,52922.0,1.179,84.6,5.88,7.8,895.0,30.5,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2010,202756.0,12,-2.3,-13.0,-5.41,5.92,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,1.19,84.8,5.72,7.6,840.0,28.4,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2011,188647.0,12,-6.96,-14.8,-19.01,2.92,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,1.164,83.7,5.24,7.0,760.0,25.4,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2012,183881.0,12,-2.53,-11.39,-21.1,2.13,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,1.1,81.0,5.01,6.7,674.0,22.0,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2013,186368.0,12,1.35,-8.08,-15.82,3.37,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,1.031,78.7,5.06,6.7,710.0,23.1,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2014,191208.0,12,2.6,1.36,-7.86,3.76,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,1.006,78.2,5.07,6.8,745.0,23.7,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2015,195332.0,12,2.16,6.23,-3.66,4.06,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.967,76.2,5.11,6.8,733.0,23.0,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2016,199909.0,12,2.34,7.27,5.97,2.13,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.938,75.1,5.12,6.8,732.0,22.5,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2017,208419.0,12,4.26,9.0,13.34,1.07,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,0.919,74.0,5.18,6.9,795.0,23.7,Q3
394318,"Allentown, PA",msa,PA,2018,218135.0,12,4.66,11.67,17.05,1.17,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,0.909,73.5,5.2,6.9,889.0,25.4,Q3
394318,"Allentown, PA",msa,PA,2019,226174.0,12,3.69,13.14,18.29,1.13,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,0.899,72.1,5.14,6.9,857.0,23.4,Q3
394318,"Allentown, PA",msa,PA,2020,250889.0,12,10.93,20.38,28.44,3.33,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,0.911,72.7,5.34,7.1,858.0,21.9,Q3
394318,"Allentown, PA",msa,PA,2021,283354.0,12,12.94,29.9,41.74,4.31,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,0.888,71.7,5.85,7.8,951.0,23.6,Q3
394318,"Allentown, PA",msa,PA,2022,313856.0,12,10.76,38.77,50.59,4.14,350896.0,51610.0,36790.0,35.56,48.83,5.344,56784.0,0.894,73.3,6.08,8.1,1401.0,32.6,Q3
394318,"Allentown, PA",msa,PA,2023,333500.0,12,6.26,32.93,52.89,3.81,360159.0,54340.0,38194.0,35.21,49.35,6.807,57418.0,0.926,74.9,6.14,8.2,1741.0,38.4,Q3
394318,"Allentown, PA",msa,PA,2024,351924.0,12,5.52,24.2,55.6,3.22,369615.0,57226.0,39923.0,33.49,47.37,6.721,58734.0,0.952,75.7,6.15,8.2,1821.0,38.2,Q4_least_affordable
394318,"Allentown, PA",msa,PA,2025,361784.0,12,2.8,15.27,44.2,4.11,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,0.978,76.6,6.11,8.2,1847.0,37.5,Q4_least_affordable
394319,"Alma, MI",msa,MI,2010,93789.0,12,,,,,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,0.55,16.3,2.64,3.5,389.0,13.2,Q1_most_affordable
394319,"Alma, MI",msa,MI,2011,90061.0,12,-3.97,,,,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,0.556,15.6,2.5,3.3,363.0,12.1,Q1_most_affordable
394319,"Alma, MI",msa,MI,2012,98557.0,12,9.43,,,,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,0.589,20.8,2.68,3.6,361.0,11.8,Q1_most_affordable
394319,"Alma, MI",msa,MI,2013,103761.0,12,5.28,10.63,,6.86,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,0.574,23.0,2.82,3.8,395.0,12.9,Q1_most_affordable
394319,"Alma, MI",msa,MI,2014,103904.0,12,0.14,15.37,,5.86,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,0.547,20.3,2.76,3.7,405.0,12.9,Q1_most_affordable
394319,"Alma, MI",msa,MI,2015,107300.0,12,3.27,8.87,14.41,5.08,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.531,19.0,2.81,3.7,402.0,12.6,Q1_most_affordable
394319,"Alma, MI",msa,MI,2016,114991.0,12,7.17,10.82,27.68,3.57,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.54,23.4,2.94,3.9,421.0,12.9,Q1_most_affordable
394319,"Alma, MI",msa,MI,2017,120560.0,12,4.84,16.03,22.33,2.63,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,0.532,24.0,3.0,4.0,460.0,13.7,Q1_most_affordable
394319,"Alma, MI",msa,MI,2018,121341.0,12,0.65,13.09,16.94,2.93,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,0.506,20.9,2.89,3.9,494.0,14.1,Q1_most_affordable
394319,"Alma, MI",msa,MI,2019,129520.0,12,6.74,12.63,24.65,2.67,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,0.515,21.8,2.94,3.9,491.0,13.4,Q1_most_affordable
394319,"Alma, MI",msa,MI,2020,144573.0,12,11.62,19.92,34.74,3.98,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,0.525,23.7,3.08,4.1,495.0,12.6,Q1_most_affordable
394319,"Alma, MI",msa,MI,2021,167145.0,12,15.61,37.75,45.35,5.84,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,0.524,27.4,3.45,4.6,561.0,13.9,Q2
394319,"Alma, MI",msa,MI,2022,166814.0,12,-0.2,28.79,38.37,6.85,350896.0,51610.0,36790.0,35.56,48.83,5.344,56784.0,0.475,21.1,3.23,4.3,745.0,17.3,Q1_most_affordable
394319,"Alma, MI",msa,MI,2023,165379.0,12,-0.86,14.39,36.29,7.22,360159.0,54340.0,38194.0,35.21,49.35,6.807,57418.0,0.459,18.2,3.04,4.1,863.0,19.1,Q1_most_affordable
394319,"Alma, MI",msa,MI,2024,168210.0,12,1.71,0.64,29.87,7.53,369615.0,57226.0,39923.0,33.49,47.37,6.721,58734.0,0.455,16.7,2.94,3.9,870.0,18.2,Q1_most_affordable
394319,"Alma, MI",msa,MI,2025,180200.0,12,7.13,8.02,24.64,6.87,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,0.487,20.1,3.05,4.1,920.0,18.7,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2000,76565.0,12,,,,,132244.0,28561.0,19877.0,38.06,54.63,8.053,53403.0,0.579,16.4,2.68,3.6,452.0,19.0,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2001,80528.0,12,5.18,,,,141717.0,29952.0,20527.0,38.94,54.84,6.968,54470.0,0.568,16.1,2.69,3.6,427.0,17.1,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2002,83521.0,12,3.72,,,,151884.0,30706.0,20774.0,38.8,54.86,6.537,54964.0,0.55,16.1,2.72,3.6,424.0,16.6,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2003,86988.0,12,4.15,13.61,,0.75,163949.0,30901.0,20904.0,39.84,56.51,5.827,54070.0,0.531,15.4,2.82,3.8,410.0,15.9,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2004,90507.0,12,4.05,12.39,,0.63,181694.0,31395.0,21099.0,40.21,57.44,5.839,53508.0,0.498,14.9,2.88,3.8,427.0,16.3,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2005,92054.0,12,1.71,10.22,20.23,1.27,203070.0,31720.0,21346.0,40.92,56.81,5.867,52301.0,0.453,11.1,2.9,3.9,435.0,16.5,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2006,89447.0,12,-2.83,2.83,11.08,2.96,213335.0,32344.0,22074.0,41.76,55.94,6.413,51665.0,0.419,7.0,2.77,3.7,448.0,16.6,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2007,84258.0,12,-5.8,-6.9,0.88,4.41,208660.0,33436.0,23413.0,40.56,54.44,6.337,51919.0,0.404,3.6,2.52,3.4,419.0,15.0,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2008,95156.0,12,12.93,3.37,9.39,7.21,189195.0,34593.0,24297.0,40.04,53.49,6.027,51742.0,0.503,11.9,2.75,3.7,458.0,15.9,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2009,97214.0,12,2.16,8.68,7.41,7.13,176011.0,35269.0,24154.0,37.69,52.48,5.037,52922.0,0.552,16.6,2.76,3.7,419.0,14.3,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2010,98948.0,12,1.78,17.43,7.49,7.13,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,0.581,21.1,2.79,3.7,410.0,13.9,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2011,91197.0,12,-7.83,-4.16,1.96,8.18,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,0.563,16.5,2.54,3.4,367.0,12.2,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2012,109588.0,12,20.17,12.73,30.06,10.87,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,0.655,32.5,2.98,4.0,401.0,13.1,Q2
394320,"Alpena, MI",msa,MI,2013,119101.0,12,8.68,20.37,25.16,10.33,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,0.659,38.6,3.23,4.3,454.0,14.8,Q2
394320,"Alpena, MI",msa,MI,2014,110447.0,12,-7.27,21.11,13.61,11.74,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,0.581,27.3,2.93,3.9,430.0,13.7,Q2
394320,"Alpena, MI",msa,MI,2015,118612.0,12,7.39,8.23,19.87,11.85,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.587,29.5,3.1,4.1,445.0,14.0,Q2
394320,"Alpena, MI",msa,MI,2016,119270.0,12,0.55,0.14,30.78,10.19,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.56,26.8,3.05,4.1,437.0,13.4,Q2
394320,"Alpena, MI",msa,MI,2017,121752.0,12,2.08,10.24,11.1,6.35,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,0.537,25.4,3.03,4.0,464.0,13.8,Q2
394320,"Alpena, MI",msa,MI,2018,125640.0,12,3.19,5.93,5.49,5.37,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,0.523,24.5,2.99,4.0,512.0,14.6,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2019,123044.0,12,-2.07,3.16,11.41,3.5,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,0.489,17.9,2.8,3.7,466.0,12.7,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2020,135794.0,12,10.36,11.53,14.49,4.65,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,0.493,17.8,2.89,3.9,465.0,11.9,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2021,155076.0,12,14.2,23.43,30.02,6.59,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,0.486,20.0,3.2,4.3,520.0,12.9,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2022,171758.0,12,10.76,39.59,41.07,6.59,350896.0,51610.0,36790.0,35.56,48.83,5.344,56784.0,0.489,23.7,3.33,4.4,767.0,17.8,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2023,178678.0,12,4.03,31.58,42.21,6.47,360159.0,54340.0,38194.0,35.21,49.35,6.807,57418.0,0.496,24.8,3.29,4.4,933.0,20.6,Q1_most_affordable
394320,"Alpena, MI",msa,MI,2024,188433.0,12,5.46,21.51,53.14,4.16,369615.0,57226.0,39923.0,33.49,47.37,6.721,58734.0,0.51,26.1,3.29,4.4,975.0,20.4,Q2
394320,"Alpena, MI",msa,MI,2025,195013.0,12,3.49,13.54,43.61,4.68,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,0.527,26.6,3.3,4.4,996.0,20.2,Q2
394321,"Altoona, PA",msa,PA,2000,85319.0,12,,,,,132244.0,28561.0,19877.0,38.06,54.63,8.053,53403.0,0.645,25.5,2.99,4.0,503.0,21.1,Q2
394321,"Altoona, PA",msa,PA,2001,91851.0,12,7.66,,,,141717.0,29952.0,20527.0,38.94,54.84,6.968,54470.0,0.648,27.8,3.07,4.1,487.0,19.5,Q2
394321,"Altoona, PA",msa,PA,2002,97053.0,12,5.66,,,,151884.0,30706.0,20774.0,38.8,54.86,6.537,54964.0,0.639,29.4,3.16,4.2,493.0,19.3,Q2
394321,"Altoona, PA",msa,PA,2003,104395.0,12,7.56,22.36,,1.13,163949.0,30901.0,20904.0,39.84,56.51,5.827,54070.0,0.637,34.9,3.38,4.5,491.0,19.1,Q2
394321,"Altoona, PA",msa,PA,2004,109417.0,12,4.81,19.12,,1.42,181694.0,31395.0,21099.0,40.21,57.44,5.839,53508.0,0.602,34.4,3.49,4.6,516.0,19.7,Q2
394321,"Altoona, PA",msa,PA,2005,114881.0,12,4.99,18.37,34.65,1.38,203070.0,31720.0,21346.0,40.92,56.81,5.867,52301.0,0.566,33.1,3.62,4.8,543.0,20.5,Q2
394321,"Altoona, PA",msa,PA,2006,119907.0,12,4.37,14.86,30.55,1.25,213335.0,32344.0,22074.0,41.76,55.94,6.413,51665.0,0.562,33.8,3.71,4.9,601.0,22.3,Q2
394321,"Altoona, PA",msa,PA,2007,124723.0,12,4.02,13.99,28.51,1.4,208660.0,33436.0,23413.0,40.56,54.44,6.337,51919.0,0.598,35.5,3.73,5.0,620.0,22.3,Q2
394321,"Altoona, PA",msa,PA,2008,123860.0,12,-0.69,7.82,18.65,2.37,189195.0,34593.0,24297.0,40.04,53.49,6.027,51742.0,0.655,37.3,3.58,4.8,596.0,20.7,Q2
394321,"Altoona, PA",msa,PA,2009,113239.0,12,-8.58,-5.56,3.49,5.72,176011.0,35269.0,24154.0,37.69,52.48,5.037,52922.0,0.643,33.2,3.21,4.3,488.0,16.6,Q2
394321,"Altoona, PA",msa,PA,2010,107502.0,12,-5.07,-13.81,-6.42,5.66,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,0.631,29.3,3.03,4.0,446.0,15.1,Q2
394321,"Altoona, PA",msa,PA,2011,105956.0,12,-1.44,-14.46,-11.63,4.75,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,0.654,30.7,2.95,3.9,427.0,14.2,Q2
394321,"Altoona, PA",msa,PA,2012,118753.0,12,12.08,4.87,-4.79,7.83,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,0.71,41.4,3.23,4.3,435.0,14.2,Q2
394321,"Altoona, PA",msa,PA,2013,120986.0,12,1.88,12.54,-2.32,7.92,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,0.669,39.7,3.29,4.4,461.0,15.0,Q2
394321,"Altoona, PA",msa,PA,2014,122118.0,12,0.94,15.25,7.84,6.4,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,0.643,38.1,3.24,4.3,476.0,15.1,Q2
394321,"Altoona, PA",msa,PA,2015,126825.0,12,3.85,6.8,17.97,5.18,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.628,36.2,3.32,4.4,476.0,15.0,Q2
394321,"Altoona, PA",msa,PA,2016,130436.0,12,2.85,7.81,23.1,4.47,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.612,36.6,3.34,4.5,478.0,14.7,Q2
394321,"Altoona, PA",msa,PA,2017,135826.0,12,4.13,11.23,14.38,1.34,226779.0,40222.0,28093.0,32.06,45.71,3.99,52831.0,0.599,36.7,3.38,4.5,518.0,15.5,Q2
394321,"Altoona, PA",msa,PA,2018,133628.0,12,-1.62,5.36,10.45,2.39,240008.0,41951.0,29770.0,32.52,47.68,4.545,53790.0,0.557,30.3,3.19,4.2,545.0,15.6,Q2
394321,"Altoona, PA",msa,PA,2019,141001.0,12,5.52,8.1,15.46,2.72,251639.0,44018.0,31109.0,32.85,47.96,3.936,55435.0,0.56,30.6,3.2,4.3,534.0,14.6,Q2
394321,"Altoona, PA",msa,PA,2020,151546.0,12,7.48,11.57,19.49,3.42,275526.0,47008.0,32591.0,35.27,49.12,3.112,58468.0,0.55,28.1,3.22,4.3,518.0,13.2,Q2
394321,"Altoona, PA",msa,PA,2021,154788.0,12,2.14,15.84,18.67,3.48,319272.0,48412.0,33514.0,34.61,48.43,2.958,57522.0,0.485,19.7,3.2,4.3,519.0,12.9,Q1_most_affordable
394321,"Altoona, PA",msa,PA,2022,153485.0,12,-0.84,8.85,13.0,3.94,350896.0,51610.0,36790.0,35.56,48.83,5.344,56784.0,0.437,15.2,2.97,4.0,685.0,15.9,Q1_most_affordable
394321,"Altoona, PA",msa,PA,2023,157000.0,12,2.29,3.6,17.49,3.24,360159.0,54340.0,38194.0,35.21,49.35,6.807,57418.0,0.436,15.0,2.89,3.9,819.0,18.1,Q1_most_affordable
394321,"Altoona, PA",msa,PA,2024,162023.0,12,3.2,4.67,14.91,3.0,369615.0,57226.0,39923.0,33.49,47.37,6.721,58734.0,0.438,14.8,2.83,3.8,838.0,17.6,Q1_most_affordable
394321,"Altoona, PA",msa,PA,2025,173254.0,12,6.93,12.88,14.32,2.79,370097.0,59176.0,41080.0,33.3,46.61,6.595,59176.0,0.468,18.0,2.93,3.9,885.0,17.9,Q1_most_affordable
394322,"Altus, OK",msa,OK,2000,61238.0,12,,,,,132244.0,28561.0,19877.0,38.06,54.63,8.053,53403.0,0.463,4.5,2.14,2.9,361.0,15.2,Q1_most_affordable
394322,"Altus, OK",msa,OK,2001,63326.0,12,3.41,,,,141717.0,29952.0,20527.0,38.94,54.84,6.968,54470.0,0.447,3.5,2.11,2.8,336.0,13.5,Q1_most_affordable
394322,"Altus, OK",msa,OK,2002,64670.0,12,2.12,,,,151884.0,30706.0,20774.0,38.8,54.86,6.537,54964.0,0.426,3.0,2.11,2.8,328.0,12.8,Q1_most_affordable
394322,"Altus, OK",msa,OK,2003,65961.0,12,2.0,7.71,,0.78,163949.0,30901.0,20904.0,39.84,56.51,5.827,54070.0,0.402,2.4,2.13,2.8,311.0,12.1,Q1_most_affordable
394322,"Altus, OK",msa,OK,2004,68146.0,12,3.31,7.61,,0.75,181694.0,31395.0,21099.0,40.21,57.44,5.839,53508.0,0.375,2.2,2.17,2.9,321.0,12.3,Q1_most_affordable
394322,"Altus, OK",msa,OK,2005,70611.0,12,3.62,9.19,15.31,0.77,203070.0,31720.0,21346.0,40.92,56.81,5.867,52301.0,0.348,1.7,2.23,3.0,334.0,12.6,Q1_most_affordable
394322,"Altus, OK",msa,OK,2006,73207.0,12,3.68,10.99,15.6,0.82,213335.0,32344.0,22074.0,41.76,55.94,6.413,51665.0,0.343,1.5,2.26,3.0,367.0,13.6,Q1_most_affordable
394322,"Altus, OK",msa,OK,2007,76244.0,12,4.15,11.88,17.9,0.81,208660.0,33436.0,23413.0,40.56,54.44,6.337,51919.0,0.365,1.6,2.28,3.0,379.0,13.6,Q1_most_affordable
394322,"Altus, OK",msa,OK,2008,79632.0,12,4.44,12.78,20.73,0.45,189195.0,34593.0,24297.0,40.04,53.49,6.027,51742.0,0.421,2.5,2.3,3.1,383.0,13.3,Q1_most_affordable
394322,"Altus, OK",msa,OK,2009,77496.0,12,-2.68,5.86,13.72,2.99,176011.0,35269.0,24154.0,37.69,52.48,5.037,52922.0,0.44,2.9,2.2,2.9,334.0,11.4,Q1_most_affordable
394322,"Altus, OK",msa,OK,2010,76554.0,12,-1.22,0.41,8.42,3.36,170446.0,35477.0,23634.0,36.8,51.6,4.69,52377.0,0.449,3.6,2.16,2.9,317.0,10.7,Q1_most_affordable
394322,"Altus, OK",msa,OK,2011,77079.0,12,0.69,-3.21,5.29,3.17,162085.0,35971.0,23725.0,34.58,49.79,4.448,51490.0,0.476,4.4,2.14,2.9,311.0,10.4,Q1_most_affordable
394322,"Altus, OK",msa,OK,2012,81357.0,12,5.55,4.98,6.71,3.55,167210.0,36738.0,24089.0,34.26,47.85,3.657,51520.0,0.487,5.8,2.21,3.0,298.0,9.7,Q1_most_affordable
394322,"Altus, OK",msa,OK,2013,82097.0,12,0.91,7.24,3.1,3.11,180738.0,36829.0,24505.0,34.1,48.1,3.976,50901.0,0.454,5.2,2.23,3.0,313.0,10.2,Q1_most_affordable
394322,"Altus, OK",msa,OK,2014,79146.0,12,-3.59,2.68,2.13,3.37,189995.0,37713.0,25480.0,32.74,47.09,4.169,51294.0,0.417,3.7,2.1,2.8,308.0,9.8,Q1_most_affordable
394322,"Altus, OK",msa,OK,2015,80335.0,12,1.5,-1.26,4.94,3.25,201977.0,38207.0,26039.0,31.7,45.93,3.851,51903.0,0.398,2.7,2.1,2.8,301.0,9.5,Q1_most_affordable
394322,"Altus, OK",msa,OK,2016,82616.0,12,2.84,0.63,7.18,3.33,213107.0,39078.0,26741.0,30.87,45.44,3.654,52422.0,0.388,3.4,2.11,2.8,302.0,9.3,Q1_most_affordable
